,Portfolio,Symbol,Num.Txns,Num.Trades,Net.Trading.PL,Avg.Trade.PL,Med.Trade.PL,Largest.Winner,Largest.Loser,Gross.Profits,Gross.Losses,Std.Dev.Trade.PL,Std.Err.Trade.PL,Percent.Positive,Percent.Negative,Profit.Factor,Avg.Win.Trade,Med.Win.Trade,Avg.Losing.Trade,Med.Losing.Trade,Avg.Daily.PL,Med.Daily.PL,Std.Dev.Daily.PL,Std.Err.Daily.PL,Ann.Sharpe,Max.Drawdown,Profit.To.Max.Draw,Avg.WinLoss.Ratio,Med.WinLoss.Ratio,Max.Equity,Min.Equity,End.Equity
TLG.AX,multipleSymbols,TLG.AX,2,1,50,50,50,50,0,50,0,NA,NA,100,0,NA,50,50,NA,NA,50,50,NA,NA,NA,-24.5,2.04081632653061,NA,NA,73,0,50
TLM.AX,multipleSymbols,TLM.AX,2,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,-2,0,NA,NA,0.5,-1.5,0
TLT.AX,multipleSymbols,TLT.AX,2,1,-6.25,-6.25,-6.25,0,-6.25,0,-6.25,NA,NA,0,100,0,NA,NA,-6.25,-6.25,-6.25,-6.25,NA,NA,NA,-6.25,-1,NA,NA,0,-6.25,-6.25
TLX.AX,multipleSymbols,TLX.AX,8,4,336,84,84.5,189,-22,366,-30,114.562937578724,57.2814687893621,50,50,12.2,183,183,-15,-15,84,84.5,114.562937578724,57.2814687893621,11.6395292313471,-91,3.69230769230769,12.2,12.2,422,-33,336
TMT.AX,multipleSymbols,TMT.AX,4,2,-11,-5.5,-5.5,0,-9,0,-11,4.94974746830584,3.5,0,100,0,NA,NA,-5.5,-5.5,-5.5,-5.5,4.94974746830584,3.5,-17.63924196622,-19.5,-0.564102564102564,NA,NA,7,-12.5,-11
TNK.AX,multipleSymbols,TNK.AX,6,3,35,11.6666666666667,4,29,0,35,0,15.0443787951957,8.68587614719692,100,0,NA,11.6666666666667,4,NA,NA,11.6666666666667,4,15.0443787951957,8.68587614719692,12.3104180169715,-21,1.66666666666667,NA,NA,46,-4.5,35
TNR.AX,multipleSymbols,TNR.AX,2,1,-17,-17,-17,0,-17,0,-17,NA,NA,0,100,0,NA,NA,-17,-17,-17,-17,NA,NA,NA,-22.5,-0.755555555555556,NA,NA,0,-22.5,-17
TPC.AX,multipleSymbols,TPC.AX,4,2,-41,-20.5,-20.5,0,-25,0,-41,6.36396103067893,4.5,0,100,0,NA,NA,-20.5,-20.5,-20.5,-20.5,6.36396103067893,4.5,-51.1359842859105,-56,-0.732142857142857,NA,NA,0,-56,-41
TPS.AX,multipleSymbols,TPS.AX,2,1,-1.75,-1.75,-1.75,0,-1.75,0,-1.75,NA,NA,0,100,0,NA,NA,-1.75,-1.75,-1.75,-1.75,NA,NA,NA,-5,-0.35,NA,NA,1,-4,-1.75
TPW.AX,multipleSymbols,TPW.AX,8,4,322.75,80.6875,3.87500000000001,318,-3,325.75,-3,158.241821141989,79.1209105709947,75,25,108.583333333333,108.583333333333,4.25,-3,-3,80.6875,3.87500000000001,158.241821141989,79.1209105709947,8.09441109957794,-73,4.42123287671233,36.1944444444444,1.41666666666666,322.75,-33.25,322.75
TSO.AX,multipleSymbols,TSO.AX,2,1,1.5,1.5,1.5,1.5,0,1.5,0,NA,NA,100,0,NA,1.5,1.5,NA,NA,1.5,1.5,NA,NA,NA,-15.5,0.0967741935483871,NA,NA,17,-2.5,1.5
TTB.AX,multipleSymbols,TTB.AX,2,1,-14,-14,-14,0,-14,0,-14,NA,NA,0,100,0,NA,NA,-14,-14,-14,-14,NA,NA,NA,-44,-0.318181818181818,NA,NA,30,-14,-14
TUA.AX,multipleSymbols,TUA.AX,2,1,19,19,19,19,0,19,0,NA,NA,100,0,NA,19,19,NA,NA,19,19,NA,NA,NA,-23,0.826086956521739,NA,NA,23,-23,19
TWR.AX,multipleSymbols,TWR.AX,2,1,1.5,1.49999999999999,1.49999999999999,1.49999999999999,0,1.49999999999999,0,NA,NA,100,0,NA,1.49999999999999,1.49999999999999,NA,NA,1.49999999999999,1.49999999999999,NA,NA,NA,-5,0.3,NA,NA,2.5,-2.5,1.5
UBI.AX,multipleSymbols,UBI.AX,4,2,-12.75,-6.375,-6.375,0.750000000000001,-13.5,0.750000000000001,-13.5,10.0762716319083,7.125,50,50,0.0555555555555556,0.750000000000001,0.750000000000001,-13.5,-13.5,-6.375,-6.375,10.0762716319083,7.125,-10.0433961434458,-15,-0.85,0.0555555555555556,0.0555555555555556,1.75,-13.25,-12.75
UBN.AX,multipleSymbols,UBN.AX,2,1,7.5,7.5,7.5,7.5,0,7.5,0,NA,NA,100,0,NA,7.5,7.5,NA,NA,7.5,7.5,NA,NA,NA,-2,3.75,NA,NA,7.5,-2,7.5
UOS.AX,multipleSymbols,UOS.AX,2,1,2,1.99999999999999,1.99999999999999,1.99999999999999,0,1.99999999999999,0,NA,NA,100,0,NA,1.99999999999999,1.99999999999999,NA,NA,1.99999999999999,1.99999999999999,NA,NA,NA,-7.5,0.266666666666667,NA,NA,8,-2.5,2
UUL.AX,multipleSymbols,UUL.AX,2,1,6,6,6,6,0,6,0,NA,NA,100,0,NA,6,6,NA,NA,6,6,NA,NA,NA,-0.5,12,NA,NA,6.5,0,6
UWL.AX,multipleSymbols,UWL.AX,12,6,22.9756,3.82926666666667,8.5,36,-42.0244,78,-55.0244,28.1178608579434,11.4790686267562,50,50,1.41755294015019,26,21,-18.3414666666667,-9.00000000000001,3.82926666666667,8.5,28.1178608579434,11.4790686267562,2.16189005734136,-62.9396,0.365042040305309,1.41755294015019,2.33333333333333,38.9756,-60.5244,22.9756
VBS.AX,multipleSymbols,VBS.AX,2,1,21,21,21,21,0,21,0,NA,NA,100,0,NA,21,21,NA,NA,21,21,NA,NA,NA,-40,0.525,NA,NA,51,-5.5,21
VEA.AX,multipleSymbols,VEA.AX,2,1,-14,-14,-14,0,-14,0,-14,NA,NA,0,100,0,NA,NA,-14,-14,-14,-14,NA,NA,NA,-30,-0.466666666666667,NA,NA,16,-14,-14
VEE.AX,multipleSymbols,VEE.AX,2,1,18,18,18,18,0,18,0,NA,NA,100,0,NA,18,18,NA,NA,18,18,NA,NA,NA,-19.5,0.923076923076922,NA,NA,20,0,18
VG1.AX,multipleSymbols,VG1.AX,4,2,-49.5,-24.75,-24.75,4,-53.5,4,-53.5,40.6586399182265,28.75,50,50,0.074766355140187,4,4,-53.5,-53.5,-24.75,-24.75,40.6586399182265,28.75,-9.66323690323357,-55.4999999999999,-0.891891891891892,0.074766355140187,0.074766355140187,4.99999999999997,-50.5,-49.5
VGL.AX,multipleSymbols,VGL.AX,4,2,6.22859999999997,3.11429999999997,3.11429999999997,11,-4.77140000000005,11,-4.77140000000005,11.1520638888055,7.88570000000002,50,50,2.3054030263654,11,11,-4.77140000000005,-4.77140000000005,3.11429999999997,3.11429999999997,11.1520638888055,7.88570000000002,4.43307896558198,-36.2623,0.17176516657796,2.3054030263654,2.3054030263654,38.2286,-23.8568,6.22859999999997
VHT.AX,multipleSymbols,VHT.AX,10,5,13.9089,2.78178,2.4832,15.8919,-7.94590000000001,21.8548,-7.94590000000001,8.54829232812028,3.82291254744338,80,20,2.75044991756755,5.4637,2.73144999999999,-7.94590000000001,-7.94590000000001,2.78178,2.4832,8.54829232812028,3.82291254744338,5.16587252722906,-21.8512,0.63652797100388,0.687612479391887,0.343755899268804,19.865,-15.3951,13.9089
VLS.AX,multipleSymbols,VLS.AX,8,4,-3,-0.750000000000006,1.75,9.99999999999999,-16.5,18.5,-21.5,12.4799839743487,6.23999198717434,50,50,0.860465116279069,9.24999999999999,9.24999999999999,-10.75,-10.75,-0.750000000000006,1.75,12.4799839743487,6.23999198717434,-0.953998092005732,-31,-0.0967741935483871,0.860465116279069,0.860465116279069,15,-16,-3
VMT.AX,multipleSymbols,VMT.AX,4,2,2.5,1.25,1.25,2.5,0,2.5,0,1.76776695296637,1.25,50,0,NA,2.5,2.5,NA,NA,1.25,1.25,1.76776695296637,1.25,11.2249721603218,-4,0.625,NA,NA,6.5,-4,2.5
VN8.AX,multipleSymbols,VN8.AX,2,1,-9.5,-9.5,-9.5,0,-9.5,0,-9.5,NA,NA,0,100,0,NA,NA,-9.5,-9.5,-9.5,-9.5,NA,NA,NA,-9.5,-1,NA,NA,0,-9.5,-9.5
VOC.AX,multipleSymbols,VOC.AX,8,4,119,29.75,16.5,81.0000000000001,0,119,0,35.6405667743935,17.8202833871967,100,0,NA,29.75,16.5,NA,NA,29.75,16.5,35.6405667743935,17.8202833871967,13.2508164646904,-35,3.4,NA,NA,133,-6,119
VRL.AX,multipleSymbols,VRL.AX,2,1,17,17,17,17,0,17,0,NA,NA,100,0,NA,17,17,NA,NA,17,17,NA,NA,NA,-33,0.515151515151515,NA,NA,50,-16,17
VTG.AX,multipleSymbols,VTG.AX,2,1,3.5,3.49999999999999,3.49999999999999,3.49999999999999,0,3.49999999999999,0,NA,NA,100,0,NA,3.49999999999999,3.49999999999999,NA,NA,3.49999999999999,3.49999999999999,NA,NA,NA,-8,0.4375,NA,NA,11.5,0,3.5
VTH.AX,multipleSymbols,VTH.AX,4,2,-120.5,-60.25,-60.25,1,-121.5,1,-121.5,86.6205806953521,61.25,50,50,0.00823045267489713,1,1,-121.5,-121.5,-60.25,-60.25,86.6205806953521,61.25,-11.0417073087247,-123.5,-0.975708502024291,0.00823045267489713,0.00823045267489713,3,-120.5,-120.5
VTI.AX,multipleSymbols,VTI.AX,2,1,-50,-50,-50,0,-50,0,-50,NA,NA,0,100,0,NA,NA,-50,-50,-50,-50,NA,NA,NA,-53,-0.943396226415094,NA,NA,0,-53,-50
VUK.AX,multipleSymbols,VUK.AX,2,1,49,49,49,49,0,49,0,NA,NA,100,0,NA,49,49,NA,NA,49,49,NA,NA,NA,-11,4.45454545454545,NA,NA,50,-7,49
VUL.AX,multipleSymbols,VUL.AX,6,3,579,193,60.5,509,0,579,0,274.849504274612,158.684435279582,100,0,NA,193,60.5,NA,NA,193,60.5,274.849504274612,158.684435279582,11.1471185887665,-261,2.2183908045977,NA,NA,723,-3,579
VVA.AX,multipleSymbols,VVA.AX,2,1,-53,-53,-53,0,-53,0,-53,NA,NA,0,100,0,NA,NA,-53,-53,-53,-53,NA,NA,NA,-53,-1,NA,NA,0,-53,-53
WAF.AX,multipleSymbols,WAF.AX,14,7,-30,-4.28571428571428,-2,7.50000000000002,-26.5,15,-45,12.0928944111034,4.57068446324892,42.8571428571429,57.1428571428571,0.333333333333334,5.00000000000001,4.5,-11.25,-8.25,-4.28571428571428,-2,12.0928944111034,4.57068446324892,-5.62591575092181,-41,-0.73170731707317,0.444444444444445,0.545454545454546,11,-30,-30
WAT.AX,multipleSymbols,WAT.AX,4,2,5,2.49999999999999,2.49999999999999,2.99999999999998,0,4.99999999999998,0,0.707106781186532,0.499999999999989,100,0,NA,2.49999999999999,2.49999999999999,NA,NA,2.49999999999999,2.49999999999999,0.707106781186532,0.499999999999989,56.1248608016101,-20,0.25,NA,NA,12,-8,5
WBT.AX,multipleSymbols,WBT.AX,6,3,168.4762,56.1587333333333,52,106.5,0,168.4762,0,48.3960978676312,27.9415001316043,100,0,NA,56.1587333333333,52,NA,NA,56.1587333333333,52,48.3960978676312,27.9415001316043,18.420746575575,-151,1.11573642384106,NA,NA,301.4762,-17.4583,168.4762
WCG.AX,multipleSymbols,WCG.AX,2,1,0.5,0.5,0.5,0.5,0,0.5,0,NA,NA,100,0,NA,0.5,0.5,NA,NA,0.5,0.5,NA,NA,NA,-18,0.0277777777777778,NA,NA,16.5,-6.99999999999999,0.5
WGN.AX,multipleSymbols,WGN.AX,2,1,39,39,39,39,0,39,0,NA,NA,100,0,NA,39,39,NA,NA,39,39,NA,NA,NA,-22,1.77272727272727,NA,NA,44,-15,39
WGX.AX,multipleSymbols,WGX.AX,6,3,-1,-0.333333333333326,0.999999999999979,10,-12,11,-12,11.060440015358,6.38574802022266,66.6666666666667,33.3333333333333,0.916666666666668,5.49999999999999,5.49999999999999,-12,-12,-0.333333333333326,0.999999999999979,11.060440015358,6.38574802022266,-0.478417008254783,-28,-0.0357142857142857,0.458333333333334,0.458333333333334,15,-21,-1
WHA.AX,multipleSymbols,WHA.AX,2,1,-31,-31,-31,0,-31,0,-31,NA,NA,0,100,0,NA,NA,-31,-31,-31,-31,NA,NA,NA,-35,-0.885714285714286,NA,NA,0,-35,-31
WHC.AX,multipleSymbols,WHC.AX,12,6,219,36.5,16,135,-49,268,-49,65.4453970879542,26.717971479886,83.3333333333333,16.6666666666667,5.46938775510204,53.6,21,-49,-49,36.5,16,65.4453970879542,26.717971479886,8.8534803501069,-64.0000000000001,3.421875,1.09387755102041,0.428571428571428,236,-41.0000000000001,219
WIC.AX,multipleSymbols,WIC.AX,2,1,-2.5,-2.49999999999999,-2.49999999999999,0,-2.49999999999999,0,-2.49999999999999,NA,NA,0,100,0,NA,NA,-2.49999999999999,-2.49999999999999,-2.49999999999999,-2.49999999999999,NA,NA,NA,-3.5,-0.714285714285714,NA,NA,0,-3.5,-2.5
WKT.AX,multipleSymbols,WKT.AX,4,2,2.5,1.25,1.25,6,-3.5,6,-3.5,6.7175144212722,4.75,50,50,1.71428571428571,6,6,-3.5,-3.5,1.25,1.25,6.7175144212722,4.75,2.95394004218995,-8,0.3125,1.71428571428571,1.71428571428571,9.5,0,2.5
WLE.AX,multipleSymbols,WLE.AX,4,2,-2,-0.99999999999999,-0.99999999999999,0.500000000000012,-2.49999999999999,0.500000000000012,-2.49999999999999,2.12132034355964,1.5,50,50,0.200000000000005,0.500000000000012,0.500000000000012,-2.49999999999999,-2.49999999999999,-0.99999999999999,-0.99999999999999,2.12132034355964,1.5,-7.4833147735478,-9,-0.222222222222222,0.200000000000005,0.200000000000005,7,-3.5,-2
WMI.AX,multipleSymbols,WMI.AX,4,2,25.5,12.75,12.75,16,0,25.5,0,4.59619407771256,3.25,100,0,NA,12.75,12.75,NA,NA,12.75,12.75,4.59619407771256,3.25,44.0364292443395,-33.42,0.763016157989228,NA,NA,26,-17.61,25.5
WPP.AX,multipleSymbols,WPP.AX,2,1,-8,-8,-8,0,-8,0,-8,NA,NA,0,100,0,NA,NA,-8,-8,-8,-8,NA,NA,NA,-9,-0.888888888888889,NA,NA,1,-8,-8
WQG.AX,multipleSymbols,WQG.AX,4,2,7.09999999999999,3.55,3.55,4.49999999999999,0,7.1,0,1.34350288425443,0.949999999999995,100,0,NA,3.55,3.55,NA,NA,3.55,3.55,1.34350288425443,0.949999999999995,41.9459485990975,-17.5,0.405714285714285,NA,NA,23.1,-2.5,7.09999999999999
WSP.AX,multipleSymbols,WSP.AX,2,1,157,157,157,157,0,157,0,NA,NA,100,0,NA,157,157,NA,NA,157,157,NA,NA,NA,-60,2.61666666666667,NA,NA,217,0,157
WWG.AX,multipleSymbols,WWG.AX,2,1,6.5,6.5,6.5,6.5,0,6.5,0,NA,NA,100,0,NA,6.5,6.5,NA,NA,6.5,6.5,NA,NA,NA,-9,0.722222222222222,NA,NA,11.5,-6,6.5
XF1.AX,multipleSymbols,XF1.AX,4,2,-18,-9,-9,0,-11,0,-18,2.8284271247462,2.00000000000001,0,100,0,NA,NA,-9,-9,-9,-9,2.8284271247462,2.00000000000001,-50.512374721448,-19,-0.947368421052632,NA,NA,1,-18,-18
XRF.AX,multipleSymbols,XRF.AX,7,3,1.5,-0.499999999999999,-1.5,2,-2,2,-3.5,2.17944947177034,1.25830573921179,33.3333333333333,66.6666666666667,0.571428571428572,2,2,-1.75,-1.75,-0.499999999999999,-1.5,2.17944947177034,1.25830573921179,-3.64186187200129,-5,0.299999999999999,1.14285714285714,1.14285714285714,4.5,-2.5,1.5
XTE.AX,multipleSymbols,XTE.AX,6,3,-0.499999999999993,-0.166666666666667,0.5,2.5,-3.5,3,-3.5,3.0550504633039,1.7638342073764,66.6666666666667,33.3333333333333,0.857142857142857,1.5,1.5,-3.5,-3.5,-0.166666666666667,0.5,3.0550504633039,1.7638342073764,-0.866025403784439,-8.49999999999999,-0.058823529411764,0.428571428571429,0.428571428571429,7.50000000000001,-5.49999999999999,-0.499999999999993
YAL.AX,multipleSymbols,YAL.AX,2,1,-25,-25,-25,0,-25,0,-25,NA,NA,0,100,0,NA,NA,-25,-25,-25,-25,NA,NA,NA,-25,-1,NA,NA,0,-25,-25
Z1P.AX,multipleSymbols,Z1P.AX,6,3,92,30.6666666666667,55.5,66,-29.5,121.5,-29.5,52.3696795229199,30.2356485699322,66.6666666666667,33.3333333333333,4.11864406779661,60.75,60.75,-29.5,-29.5,30.6666666666667,55.5,52.3696795229199,30.2356485699322,9.29580332877206,-33,2.78787878787879,2.05932203389831,2.05932203389831,108,-33,92
ZNC.AX,multipleSymbols,ZNC.AX,2,1,-7.5,-7.5,-7.5,0,-7.5,0,-7.5,NA,NA,0,100,0,NA,NA,-7.5,-7.5,-7.5,-7.5,NA,NA,NA,-16,-0.46875,NA,NA,0,-16,-7.5
ZNO.AX,multipleSymbols,ZNO.AX,8,4,141,35.25,35.25,103.5,-33,174,-33,57.5796549717577,28.7898274858789,75,25,5.27272727272727,58,53,-33,-33,35.25,35.25,57.5796549717577,28.7898274858789,9.7183007186241,-70,2.01428571428571,1.75757575757576,1.60606060606061,181,-3,141
,,,,,,3.33536041394826,,,,,,,,,,,,,,,,,,,,-19666.5086,,,,,,4854.0793
